queue_id	signal_id	bulk_translation_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action	batch_id	review_priority	source_review_role	shards	queries	source_path	source_line
BTR-00374	LIMEN-SIGNAL-0153DBA2CDED5764	reject_noise	ar title metadata; record marks original_language en	https://doi.org/10.36541/0231-000-040-002	العلاقة بين الذكاء الاصطناعي والإعلام الإلكتروني في تطوير قيم المواطنة الرقمية لدى الطلبة في الأردن	Scholarly metadata concerns AI/e-media and digital citizenship; no explicit legal evidence or case surface.	bibliographic metadata only	Drop from edge-case queue unless later full-text review finds direct legal/evidence relevance.	20260616T123224Z-lane1-12b72a75	P2_article_relevance_review	translation-sensitive scholarly row	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/arabic-language-records.jsonl	36
BTR-00584	LIMEN-SIGNAL-8C6DF2E3899D97E0	reject_noise	en	/srv/tyche/pallas/pallas-ai-agent-observatory/program/03-theexperiment-method/RESULT.md:36	Indicator definition: Regulatory sandbox maturity	The line is an English methodology/indicator definition, not a translation-sensitive source record.	methodological context only; no source-surface or case claim	Exclude from translation-source queue	20260616T124529Z-lane4-3769a469	P2_article_relevance_review	translation_sensitive_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/03-theexperiment-method/RESULT.md	36
BTR-00585	LIMEN-SIGNAL-8C7F6A00BBF19FD7	reject_noise	ru query / en API error	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/russian-language-history.jsonl:219	Crossref query failed: PKI/certificates/transparency/AI	Local record is a Crossref 429 search-error, not a source document.	no source surface; no factual, legal, or policy claim	Drop from translation review; rerun retrieval separately only if the query remains useful	20260616T124529Z-lane4-3769a469	P2_article_relevance_review	translation_sensitive_surface	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/russian-language-history.jsonl	219
BTR-00589	LIMEN-SIGNAL-8F5A04E6257AB015	reject_noise	ru	https://doi.org/10.31812/123456789/5216	Проблема единственности устойчивых решений обратной линейной задачи гравиметрии и магнитометрии	Russian scholarly-index result title is about gravimetry/magnetometry and has no local AI/data-protection relevance surface.	noise only; no usable LIMEN source-surface claim	Reject from translation queue	20260616T124529Z-lane4-3769a469	P2_article_relevance_review	non_english_direct_source	public-sector	automated decision	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/russian-language-records.jsonl	165
BTR-00590	LIMEN-SIGNAL-8F60C7463E2EAA58	reject_noise	ru query / en API error	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/russian-language-history.jsonl:202	OpenAlex query failed: PKI/certificates/transparency/AI	Local record is an OpenAlex 429 search-error, not an original-language source.	no source surface; no factual, legal, or policy claim	Drop from translation review; rerun retrieval separately only if needed	20260616T124529Z-lane4-3769a469	P2_article_relevance_review	non_english_direct_source	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/russian-language-history.jsonl	202
BTR-00592	LIMEN-SIGNAL-9005239ADFFBBA4E	reject_noise	ar query / ar API error	/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/local-hermes/PCEE241002/data/lanes/arabic-language-records.jsonl:18	Crossref report query failed: regulatory sandbox AI fintech compliance	Local record is a Crossref SSL/search-error for an Arabic query, not a source document.	no source surface; no factual, legal, or policy claim	Drop from translation review; rerun retrieval separately only if needed	20260616T124529Z-lane4-3769a469	P2_article_relevance_review	non_english_direct_source	public-sector	regulatory sandbox	/srv/tyche/atlas/tyche-thesis-atlas-factory/inbox/local-hermes/PCEE241002/data/lanes/arabic-language-records.jsonl	18
BTR-00694	LIMEN-SIGNAL-D61DBA7FA26E7788	reject_noise	ru	https://doi.org/10.18411/978-5-94797-369-3-2020-21-180-188	New data on technogenic mineral formation at Chita TPP-1	Russian title is about mineral formation at a power plant, not automated decisions, AI governance, or legal evidence.	out of scope noise	drop from review candidate flow	20260616T125642Z-lane1-cc233af5	P2_article_relevance_review	non_english_surface	public-sector	automated decision	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/russian-language-records.jsonl	162
BTR-00696	LIMEN-SIGNAL-DCE46D0201F5A8AF	reject_noise	ru	/srv/tyche/atlas/tyche-thesis-atlas-factory/briefs/executive-brief-ru-20260530/tyche-executive-brief-ru-20260530.tex:248	Russian executive brief packaging note	Local line is an internal packaging idea for an observatory/brief series, not an external source for review.	internal planning text only	drop from source-review queue	20260616T125642Z-lane1-cc233af5	P2_article_relevance_review	non_english_surface	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/briefs/executive-brief-ru-20260530/tyche-executive-brief-ru-20260530.tex	248
BTR-00699	LIMEN-SIGNAL-E4644286BAC4AE1F	reject_noise	ru	https://doi.org/10.14357/20718594200202	Искусственный интеллект: от прошлого к будущему	Russian AI history/biography title does not match PKI, certificates, or evidence infrastructure target.	out of scope scholarly noise	drop from PKI/provenance review path	20260616T125642Z-lane1-cc233af5	P2_article_relevance_review	non_english_surface	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/lanes/russian-language-records.jsonl	136
BTR-00002	LIMEN-SIGNAL-013C2D794358E4DB	source_surface_only_no_case	Slovene / local English metadata	https://podatki.gov.si/	OPSI - Odprti podatki Slovenije	Local row names Slovenia open-data portal infrastructure, not a specific AI dataset or case.	Publication-infrastructure/source-surface context only; no AI-register or public-sector AI claim.	Use only as parent portal context; seek concrete OPSI AI dataset if needed.	20260616T120553Z-lane1-38e6325a	P1_official_or_regulator_review	named_official_source_non_english	public-sector	AI register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	1623
BTR-00004	LIMEN-SIGNAL-0300E21E894783D7	source_surface_only_no_case	Slovene / local English metadata	https://www.gov.si/podrocja/finance-in-davki/javno-narocanje/	Javno naročanje	Official Slovenian procurement portal is baseline procurement infrastructure, not AI-specific procurement evidence.	Procurement source-surface context only; no AI procurement rule or case claim.	Keep as context; seek AI-specific procurement guidance for promotion.	20260616T120553Z-lane1-38e6325a	P1_official_or_regulator_review	named_official_source_non_english	public-sector	AI procurement	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_2_SOURCE_PACK.csv	604
BTR-00007	LIMEN-SIGNAL-04B3F2B3B9054C21	source_surface_only_no_case	Portuguese / local English metadata	https://www.bcb.gov.br/estabilidadefinanceira/sandbox	Sandbox Regulatório	Brazil central-bank sandbox page is sectoral regulatory infrastructure, not AI-specific.	Sectoral sandbox source-surface context only; no general AI sandbox or case claim.	Keep as maturity context; seek AI-specific sandbox status separately.	20260616T120553Z-lane1-38e6325a	P1_official_or_regulator_review	named_official_source_translation_sensitive	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_SOURCE_PACK.csv	134
BTR-00021	LIMEN-SIGNAL-0C50765DADE162AF	source_surface_only_no_case	nl	https://www.digitaleoverheid.nl/overzicht-van-alle-onderwerpen/algoritmes/algoritmeregister/	Algoritmeregister voor de overheid	Government guidance explains the Dutch algorithm register; it is context for register policy, not an individual edge case.	Source-surface/context only; no case promotion or high-risk classification.	Keep as parent/register context for extraction notes.	20260616T120553Z-lane3-853c3d09	P1_official_or_regulator_review	direct_surface_candidate	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	706
BTR-00022	LIMEN-SIGNAL-0D057EBC8479CF56	source_surface_only_no_case	pl	https://www.gov.pl/web/cyfryzacja/grupa-robocza-ds-sztucznej-inteligencji-grai	Grupa Robocza ds. Sztucznej Inteligencji (GRAI)	Official working-group page is policy-coordination context and mentions regulation/sandboxes, not an operational sandbox case.	Institutional context only; no competent-authority or sandbox-operation claim.	Keep as source-surface context unless original-language extraction finds a concrete programme artifact.	20260616T120553Z-lane3-853c3d09	P1_official_or_regulator_review	direct_surface_candidate	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	793
BTR-00028	LIMEN-SIGNAL-0E5CB63393E14852	source_surface_only_no_case	es	https://gobiernodigital.mintic.gov.co/portal/Manual-de-Gobierno-Digital/	Manual de Gobierno Digital	Official guidance is useful digital-governance/transparency context but local notes say it is not a public algorithm register.	Context only; no algorithm-register or deployed-system claim.	Keep as background/gap context; do not promote as a register case.	20260616T120553Z-lane3-853c3d09	P1_official_or_regulator_review	direct_surface_candidate	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	1942
BTR-00029	LIMEN-SIGNAL-0E69F8DFAB8BED45	source_surface_only_no_case	cs	https://www.mpo.gov.cz/assets/cz/podnikani/digitalni-ekonomika/umela-inteligence/2024/8/Narodni-strategie-umele-intelience-CR-2030.pdf	Národní strategie umělé inteligence ČR 2030	Official strategy PDF references AI regulatory-sandbox policy, but local notes found no operational Czech AI sandbox.	Strategy/policy context only; no operational sandbox or authority claim.	Use as background unless original Czech extraction identifies a concrete implementation artifact.	20260616T120553Z-lane3-853c3d09	P1_official_or_regulator_review	direct_surface_candidate	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_1_SOURCE_PACK.csv	251
BTR-00031	LIMEN-SIGNAL-0E7236BF6DAA049A	source_surface_only_no_case	en/amharic?	https://www.ppa.gov.et/	Public Procurement and Property Authority	Official procurement portal was used as negative/gap evidence; local notes say no public algorithm register found.	Gap/context surface only; no algorithm-register, AI-procurement, or deployment claim.	Keep as negative-check provenance; do not promote as an AI case.	20260616T120553Z-lane3-853c3d09	P1_official_or_regulator_review	translation_sensitive_candidate	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_5_SOURCE_PACK.csv	145
BTR-00033	LIMEN-SIGNAL-0FA19807DCF5FE72	source_surface_only_no_case	English	https://moitt.gov.pk/Detail/ZWUzMjIyN2UtMWQ3Yi00Y2M1LTgxYTctY2QxMmUzOTdhNjVj	Pakistan Ministry of IT and Telecom AI Policy material	Local row names an English official ministry policy surface but fetch failed and no case-level edge claim is explicit.	source-surface existence/context only; no policy, legal, incident, or implementation finding	attempt direct or archived source extraction before any substantive use	20260616T120553Z-lane2-deffdf3d	P1_official_or_regulator_review	translation_sensitive_candidate	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/records/south-asian-language-latest.jsonl	1
BTR-00037	LIMEN-SIGNAL-14D75E042D492E3F	source_surface_only_no_case	Slovak	https://mirri.gov.sk/sekcie/informatizacia/jednotny-digitalny-trh/akt-o-umelej-inteligencii-aia/	Akt o umelej inteligencii (AIA)	Official Slovak ministry page is only used as a limited transparency-register check; no concrete edge-case claim is explicit.	official source-surface/context only; no register absence finding beyond local first-pass note	retain as context or perform original Slovak page review if needed	20260616T120553Z-lane2-deffdf3d	P1_official_or_regulator_review	non_english_official_page	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	1674
BTR-00041	LIMEN-SIGNAL-1DE7F2A1458281D6	source_surface_only_no_case	German	https://www.digitalaustria.gv.at/themen/kuenstliche-intelligenz/ki-organisation.html	KI-Governance in Österreich	Official Austrian governance page is local negative/context support and does not evidence an operational AI sandbox.	context/negative-support surface only; no legal allocation or sandbox status finding	keep as context; use authoritative original sources for any sandbox claim	20260616T120553Z-lane2-deffdf3d	P1_official_or_regulator_review	named_official_source_non_english	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_16_SOURCE_REFRESH.csv	39
BTR-00043	LIMEN-SIGNAL-1E6973208F97D54D	source_surface_only_no_case	Catalan	https://www.transparencia.ad	Portal de transparència del Govern d'Andorra	Official transparency portal is general open-government context and local note says no algorithm register found in first pass.	general transparency source-surface only; no AI or algorithm-register finding	retain as baseline context; do not promote to case	20260616T120553Z-lane2-deffdf3d	P1_official_or_regulator_review	translation_sensitive_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	1036
BTR-00044	LIMEN-SIGNAL-1F12885ABE20229A	source_surface_only_no_case	English	https://ai.gov.ae/wp-content/uploads/2023/05/MOCAI-AI-Ethics-EN.pdf	UAE AI Ethics Principles and Guidelines	English guidance PDF is named but local fetch was 403 and no case-level edge claim is explicit.	blocked source-surface candidate only; no ethics, policy, or implementation conclusion	retry lawful direct/manual source retrieval or archived copy before use	20260616T120553Z-lane2-deffdf3d	P1_official_or_regulator_review	translation_sensitive_surface	legal-research	AI evidence	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/runtime/lanes/arabic-language-failed-latest.jsonl	4
BTR-00050	LIMEN-SIGNAL-237B97C24B3C1D3B	source_surface_only_no_case	cs/en local metadata	https://www.mpo.gov.cz/assets/cz/podnikani/digitalni-ekonomika/umela-inteligence/2024/8/Narodni-strategie-umele-intelience-CR-2030.pdf	Národní strategie umělé inteligence ČR 2030	Czech strategy row is policy context and explicitly says no dedicated public-sector algorithm register was found.	context/negative register lead only; no case-level claim	keep as context; seek original-language register evidence before escalation	20260616T120553Z-lane4-482076ed	P1_official_or_regulator_review	translation_sensitive_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_SOURCE_PACK.csv	254
