row_id	signal_id	translation_review_verdict	language_reviewed	source_url_or_locator	source_name	reason	claim_ceiling	next_action
TH-00050	LIMEN-SIGNAL-18D5B5C8A5CE02CF	translation_source_reviewed	Arabic/English local metadata	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_5_SOURCE_REFRESH.csv:265-277	Yemen MTIT/CBY/YSMO/MOIT local source-refresh rows	Local source-refresh rows name official Yemen pages and preserve the boundary that MTIT privacy/cyber language is generic, not AI lifecycle evidence.	translation-safe source review only; no legal or policy conclusion from machine translation	retain as bounded negative/gap source-surface review only
TH-00051	LIMEN-SIGNAL-190BC324ABEC2119	candidate_for_url_extraction	en	https://ai.gov.ae/wp-content/uploads/2024/10/UAE-Guiding-on-ai-policy-EN-V3.pdf	UAE Position on AI Policy	Local factory record names source URL and title but fetch/local content is absent or failed (<HTTPError 403: 'Forbidden'>).	translation-safe source review only; no legal or policy conclusion from machine translation	extract_named_url_and_capture_original_source_surface
TH-00063	LIMEN-SIGNAL-1FC388A6BF15CF36	reject_noise	en	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/submission-preprint-packages/atlas-preprint-package-20260606T050159Z/manuscript.md:18	Tyche Thesis Atlas manuscript markdown abstract	internal manuscript abstract, not an external source surface	internal-method text only; no external source claim	exclude from translation-source promotion
TH-00064	LIMEN-SIGNAL-1FD6F2BE7504C7A3	reject_noise	en	/srv/tyche/atlas/tyche-thesis-atlas-factory/results/boost/atlas-boost-076/overclaim-scan.json:51	Atlas overclaim-scan internal text	overclaim scan captures internal manuscript wording, not an external source	internal QA text only; no external source claim	exclude from translation-source promotion
TH-00065	LIMEN-SIGNAL-204B788AA47D63C6	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	Algorithm Register of the Dutch government (Datamask)	public-ai-registry derived artifact; English auto-translation from Dutch; local record NL-ALG-REC-93184465; route upstream/dedupe rather than LIMEN promotion.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream translation/source review and deduplicate repeated Dutch Algorithm Register artifacts.
TH-00070	LIMEN-SIGNAL-249D33D92B71E625	candidate_for_url_extraction	English/local Ethiopia metadata	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_7_COUNTRY_SCORE_DELTA.csv:79	Ethiopia FPPA/eGP procurement hardening note	The row names FPPA and eGP procurement portals but the queued surface is a derived score-delta row without extracted direct URL fields.	translation-safe source review only; no legal or policy conclusion from machine translation	extract named FPPA and eGP URLs from local source packs before any promotion
TH-00072	LIMEN-SIGNAL-252E52EA72B32B8D	candidate_for_url_extraction	en	https://moitt.gov.pk/SiteImage/Misc/files/National%20AI%20Policy.pdf	Pakistan National Artificial Intelligence Policy PDF	Local factory record names source URL and title but fetch/local content is absent or failed (URLError(OSError(101, 'Network is unreachable).	translation-safe source review only; no legal or policy conclusion from machine translation	extract_named_url_and_capture_original_source_surface
TH-00076	LIMEN-SIGNAL-266333E6C7F8757B	translation_source_reviewed	English/Amharic local metadata	https://www.ethiopia.gov.et/ ; /srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_SPRINT_5_SOURCE_PACK.csv:143	Ethiopia government portal source-pack row	Input row has a named official portal URL and local source-pack row for bounded algorithm-register gap review.	translation-safe source review only; no legal or policy conclusion from machine translation	retain as bounded negative/gap evidence, not positive register evidence
TH-00078	LIMEN-SIGNAL-28A2879D1DA9D8DB	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	Algorithm Register of the Dutch government (Zylab Disclosure Support)	public-ai-registry derived artifact; English auto-translation from Dutch; local record NL-ALG-REC-33698247; route upstream/dedupe rather than LIMEN promotion.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream translation/source review and deduplicate repeated Dutch Algorithm Register artifacts.
TH-00082	LIMEN-SIGNAL-2ACB739434E7785E	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	Algorithm Register of the Dutch government (Zylab Disclosure Support)	public-ai-registry derived artifact; English auto-translation from Dutch; local record NL-ALG-REC-33698247; route upstream/dedupe rather than LIMEN promotion.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream translation/source review and deduplicate repeated Dutch Algorithm Register artifacts.
TH-00084	LIMEN-SIGNAL-2B196A7B9F2B124D	cross_project_duplicate	arabic	/srv/tyche/gaia/tyche-research-vault/results/boost/gaia-boost-004/language-delta.json:10	GAIA gaia-boost-004 language-delta assignment	GAIA boost assignment/patch metadata, not an original source surface for LIMEN promotion.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate_against_upstream_gaia_or_global_agent_atlas
TH-00085	LIMEN-SIGNAL-2DC0AA7628D21941	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation	Algorithm Register of the Dutch government (Octobox Anonymisation)	public-ai-registry derived artifact; English auto-translation from Dutch; local record NL-ALG-REC-83985427; route upstream/dedupe rather than LIMEN promotion.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream translation/source review and deduplicate repeated Dutch Algorithm Register artifacts.
TH-00086	LIMEN-SIGNAL-2E5F83B9EE3B2D2F	cross_project_duplicate	es	/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260605T0845EEST/daily/gaia-foreign-language-digest-latest.json:8471	GAIA/global-agent-atlas Colombia T-323/24 PretorIA digest	Derived GAIA/global-agent-atlas digest artifact; route upstream rather than promote from LIMEN translation hold.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate_against_upstream_gaia_or_global_agent_atlas
TH-00089	LIMEN-SIGNAL-2FBCABA4A642B95E	cross_project_duplicate	es/local English paraphrase	/srv/tyche/gaia/tyche-research-vault/submissions/gaia-preprint-package-20260607T1516EEST/daily/gaia-foreign-language-digest-latest.json:4055	UN Guatemala Spanish AI Sprint page via GAIA digest	GAIA digest paraphrase is derived governance-radar context, not a LIMEN original-source review result	GAIA governance-radar context only; no named-agent or regulatory claim	route upstream/deduplicate with GAIA Spanish digest source
TH-00092	LIMEN-SIGNAL-3055336482D36F2C	translation_source_reviewed	en/multilingual portal	/srv/tyche/atlas/tyche-thesis-atlas-factory/analysis/verification/p0-source-packs/raw/verify-gdpr-data-governance-evidence/b70dd85399aee628.txt:1	EUR-Lex GDPR Regulation 2016/679 EN page	local raw EUR-Lex capture is an English legal source page with multilingual portal chrome; not Russian/German evidence	source-surface only; no GDPR legal interpretation	use only as English EUR-Lex locator or requeue with actual target-language text if needed
TH-00094	LIMEN-SIGNAL-3138DFAE09D0AA62	cross_project_duplicate	es	/srv/tyche/gaia/tyche-research-vault/papers/global-agent-atlas/daily/gaia-foreign-language-digest-latest.json:8742	GAIA/global-agent-atlas Colombia T-323/24 PretorIA digest	Derived GAIA/global-agent-atlas digest artifact; route upstream rather than promote from LIMEN translation hold.	translation-safe source review only; no legal or policy conclusion from machine translation	deduplicate_against_upstream_gaia_or_global_agent_atlas
TH-00095	LIMEN-SIGNAL-316F1A06A19C629F	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	Algorithm Register of the Dutch government (Zylab Disclosure Support)	public-ai-registry derived artifact; English auto-translation from Dutch; local record NL-ALG-REC-33698247; route upstream/dedupe rather than LIMEN promotion.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream translation/source review and deduplicate repeated Dutch Algorithm Register artifacts.
TH-00102	LIMEN-SIGNAL-3488CE130826DA62	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/gm1735/93184465/datamask	Algorithm Register of the Dutch government (Datamask)	public-ai-registry derived artifact; English auto-translation from Dutch; local record NL-ALG-REC-93184465; route upstream/dedupe rather than LIMEN promotion.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream translation/source review and deduplicate repeated Dutch Algorithm Register artifacts.
TH-00105	LIMEN-SIGNAL-352F5A5DED1E29C0	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation	Algorithm Register of the Dutch government (Octobox Anonymisation)	public-ai-registry derived artifact; English auto-translation from Dutch; local record NL-ALG-REC-83985427; route upstream/dedupe rather than LIMEN promotion.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream translation/source review and deduplicate repeated Dutch Algorithm Register artifacts.
TH-00106	LIMEN-SIGNAL-367FA10C19EA3830	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1153/33698247/zylab-disclosure-support	Algorithm Register of the Dutch government (Zylab Disclosure Support)	public-ai-registry derived artifact; English auto-translation from Dutch; local record NL-ALG-REC-33698247; route upstream/dedupe rather than LIMEN promotion.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream translation/source review and deduplicate repeated Dutch Algorithm Register artifacts.
TH-00110	LIMEN-SIGNAL-395FE9BC986E9B5D	needs_original_language_source	ar	/srv/tyche/atlas/tyche-thesis-atlas-factory/corpus/v0.2-working/data/seeds/hermes-v02-expansion-seeds.json:596	Arabic regulatory sandbox seed	seed entry says to find Arabic-language sandbox material but gives no concrete source URL at the reviewed line	seed/topic only; no source claim	find concrete Arabic URL/source before translation review
TH-00113	LIMEN-SIGNAL-3AD452DCEA91AF1B	cross_project_duplicate	dutch	https://algoritmes.overheid.nl/en/algoritme/mnre1045/83985427/octobox-anonymisation	Algorithm Register of the Dutch government (Octobox Anonymisation)	public-ai-registry derived artifact; English auto-translation from Dutch; local record NL-ALG-REC-83985427; route upstream/dedupe rather than LIMEN promotion.	translation-safe source review only; no legal or policy conclusion from machine translation	Route to public-ai-registry upstream translation/source review and deduplicate repeated Dutch Algorithm Register artifacts.
TH-00114	LIMEN-SIGNAL-3AF9BC9D7CA38642	translation_source_reviewed	language_not_resolved	https://www.ethiopia.gov.et/; https://aii.et/; https://www.ppa.gov.et/ | /srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_SPRINT_7_SOURCE_REFRESH.csv:171	Ethiopia government / MInT / EAII / PPA	Named official/public locators are present for bounded negative source-surface review only.	translation-safe source review only; no legal or policy conclusion from machine translation	Keep as public-source gap note; do not infer legal absence.
