row_id	signal_id	promotion_gate	promotion_priority	source_surface_class	source_review_role	shards	queries	source_path	source_line	title_or_snippet	source_review_reason	claim_ceiling	required_hardening_step	forbidden_overread
SRPH-01176	LIMEN-SIGNAL-AFB2D8406B596D5E	needs_named_url_extraction	P3	regulator_or_public_authority	named_institutional_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	2168	15,OM,Oman,I03,,1,L,2,M,,true,,CBO public Fintech Regulatory Sandbox page shows live controlled testing regulator monitoring framework/application materials and first cohort closed; sectoral rather than AI-specific,,,,,,,,om-source-hardenin	Second-pass local row names a concrete institutional source surface, but claims are limited to surface existence.	source-surface existence only; no maturity, adequacy, compliance, or coverage claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01177	LIMEN-SIGNAL-B4308AABF1AFB0BE	needs_named_url_extraction	P3	regulator_or_public_authority	named_institutional_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	1525	"15,TH,Thailand,I03,,1,L,1,M,,true,,""ETDA Digital Service Sandbox is a stronger official sandbox source for electronic transaction services. It is not verified as an AI-specific regulatory sandbox, so no score increase."",,,,th-source-hardeni"	Second-pass local row names a concrete institutional source surface, but claims are limited to surface existence.	source-surface existence only; no maturity, adequacy, compliance, or coverage claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01178	LIMEN-SIGNAL-B668520F3DD919E2	needs_named_url_extraction	P3	regulator_or_public_authority	named_institutional_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	1304	13,JE,Jersey,I03,,1,M,1,H,,true,,JFSC Innovation Hub and Digital Economy Framework harden evidence for innovation support and planned expansion of regulatory sandbox opportunities. No formal operational AI sandbox or statutory sandbox progr	Second-pass local row names a concrete institutional source surface, but claims are limited to surface existence.	source-surface existence only; no maturity, adequacy, compliance, or coverage claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01179	LIMEN-SIGNAL-B6C19AE3D7DABB73	needs_named_url_extraction	P3	regulator_or_public_authority	named_institutional_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	1092	"11,LV,Latvia,I03,,1,L,1,M,,true,,""Fintech Latvia/Latvijas Banka regulatory sandbox is a stronger official sectoral sandbox source than generic innovation-hub evidence; however it is financial-services-specific, not a confirmed AI Act sandbo"	Second-pass local row names a concrete institutional source surface, but claims are limited to surface existence.	source-surface existence only; no maturity, adequacy, compliance, or coverage claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01180	LIMEN-SIGNAL-B8AD7A7E66C723DC	needs_named_url_extraction	P3	regulator_or_public_authority	named_institutional_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	1328	10,IQ,Iraq,I03,,0,L,1,M,,true,,Central Bank of Iraq official page explicitly lists a Regulatory Sandbox and innovation center for fintech/banking solutions. Candidate uplift is sectoral sandbox only; not AI-specific and maturity/admission d	Second-pass local row names a concrete institutional source surface, but claims are limited to surface existence.	source-surface existence only; no maturity, adequacy, compliance, or coverage claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01181	LIMEN-SIGNAL-B91D520501C5D1D5	needs_named_url_extraction	P3	regulator_or_public_authority	official_notice_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	19583	"title: ""BDCB Enhances the Guidelines on FinTech Regulatory Sandbox"","	Local atlas evidence names a concrete official notice/source surface.	source-surface existence only; no AI-sandbox maturity or legal claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01182	LIMEN-SIGNAL-BA2298045392F84F	needs_named_url_extraction	P3	regulator_or_public_authority	direct_official_or_regulator_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	21711	"claim_role: ""regulatory sandbox evidence"""	Local atlas context names an official regulator source surface with publisher/title/URL; review only source-surface existence.	May state only that a named official/regulator source surface is locally queued; no incident, compliance, legality, deployment, or prevalence claim.	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01183	LIMEN-SIGNAL-BD9E3CE3FA271DD3	needs_named_url_extraction	P3	regulator_or_public_authority	direct_official_or_regulator_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	21715	"title: ""FinTech Regulatory Sandbox Framework PDF"","	Local atlas context names an official regulator source surface with publisher/title/URL; review only source-surface existence.	May state only that a named official/regulator source surface is locally queued; no incident, compliance, legality, deployment, or prevalence claim.	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01184	LIMEN-SIGNAL-CAAEFC7FDA7A2BFB	needs_named_url_extraction	P3	regulator_or_public_authority	official_regulator_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_READINESS_WORLD_WEAK_SOURCE_WARNINGS.md	3450	- Strong source exists for the Central Bank of Bahrain fintech regulatory sandbox.	Warning names Central Bank of Bahrain fintech regulatory sandbox as a concrete regulator surface.	source-surface existence/posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01185	LIMEN-SIGNAL-D3B4C5341F47FF97	needs_named_url_extraction	P3	regulator_or_public_authority	official_regulator_surface	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	1748	"13,AE,United Arab Emirates,I03,,2,M,2,H,,true,,""SCA/CMA FinTech Regulatory Sandbox page is accessible and detailed; CBUAE and UAE regulatory-sandbox leads remain official but some were bot-blocked/timed out. Evidence supports mature sectora"	Snippet names accessible SCA/CMA FinTech Regulatory Sandbox page as a concrete regulator surface.	source-surface existence/posture only; no incident truth, legality, compliance, safety, deployment, prevalence, or ranking claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01186	LIMEN-SIGNAL-DC8798070CB8DDA4	needs_named_url_extraction	P3	regulator_or_public_authority	official_financial_regulator_framework	public-sector	regulatory sandbox	/srv/tyche/pallas/pallas-ai-agent-observatory/program/01-pallas-atlas/app/data/pallas_atlas_countries.json	28858	"title: ""The National Payment Systems Regulatory Sandbox Framework 2021"","	Named official Bank of Uganda regulatory sandbox framework surface is present in local atlas top_sources.	source-surface existence/posture only; no AI-specificity, legality, deployment, prevalence, or compliance claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01187	LIMEN-SIGNAL-DE16AC2FA8F1965D	needs_named_url_extraction	P3	regulator_or_public_authority	second_pass_named_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_REVIEW_QUEUE.csv	1516	"15,PE,Peru,I05,,1,L,1,M,,true,,""Confidence hardening only. 2026 PCM catalog of AI applications in the Peruvian State is stronger transparency evidence than generic open-data news, but it is not clearly a formal public algorithm register wit"	Local second-pass row names a concrete official/regulator/report/database surface for bounded review.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01188	LIMEN-SIGNAL-DFCDEC6051FAF186	needs_named_url_extraction	P3	regulator_or_public_authority	second_pass_named_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	1760	"13,CH,Switzerland,I05,,1,M,2,M,,true,,""New official March 2026 Federal Administration AI project database materially improves transparency evidence. Candidate increase is limited because it is a project inventory, not clearly a statutory pu"	Local second-pass row names a concrete official/regulator/report/database surface for bounded review.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01189	LIMEN-SIGNAL-E41C8B8E52C39EF6	needs_named_url_extraction	P3	regulator_or_public_authority	second_pass_named_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	1710	12,SE,Sweden,I05,,1,L,1,M,,true,,SOU proposes narrow national registration for high-risk AI in critical infrastructure but no comprehensive national public algorithm register found,,,,,,,,se-source-hardening,confidence_only	Local second-pass row names a concrete official/regulator/report/database surface for bounded review.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
SRPH-01190	LIMEN-SIGNAL-E9E5C0D343DA63B2	needs_named_url_extraction	P3	regulator_or_public_authority	second_pass_named_surface	public-sector	algorithm register	/srv/tyche/pallas/pallas-ai-agent-observatory/reports/PALLAS_SECOND_PASS_CANDIDATE_MATRIX_DELTA.csv	1870	"13,SJ,Svalbard and Jan Mayen,I05,,1,M,1,H,,true,,""No score uplift but confidence improves: Digdir's AI overview is an official public-sector AI transparency layer, yet Digdir describes it as outreach-based and voluntary, not exhaustive; no"	Local second-pass row names a concrete official/regulator/report/database surface for bounded review.	source-surface posture only; no incident truth, legality, compliance, safety, prevalence, or ranking claim	Extract a named public URL before any case hardening.	Do not treat source-surface review as reviewed-core promotion, incident truth, legality, compliance, safety, deployment proof, prevalence, or ranking.
