row_id	signal_id	completion_disposition	completion_state	obscure_ai_posture	promotion_gate	promotion_priority	url_extraction_verdict	source_url	source_host	source_surface_class	source_review_role	dedupe_key	cluster_size	title_or_snippet	claim_ceiling	completion_reason	next_bulk_action	forbidden_overread
SRPH-01386	LIMEN-SIGNAL-87BD4695A2A3660E	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://algoritmes.overheid.nl/en/algoritme/38595787	algoritmes.overheid.nl	regulator_or_public_authority	direct_official_source_surface	https://algoritmes.overheid.nl/en/algoritme/38595787	1	19,ALL-NL-ALG-REG-0334,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-38595787,Add-on dispenser,,In use,NL-ALG-REG,unique-title-stratified-random	direct source-surface existence review only; no deployment, compliance, legality, prevalence, safety, or ranking claim	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01387	LIMEN-SIGNAL-8C8C7D889F2D7753	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://algoritmes.overheid.nl/en/algoritme/75281915	algoritmes.overheid.nl	regulator_or_public_authority	direct_official_source_surface	https://algoritmes.overheid.nl/en/algoritme/75281915	1	4,ALL-NL-ALG-REG-0463,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-75281915,Detect risks in declarations on imports of products covered by phytosanitary legislation,,In use,NL-ALG-	direct source-surface existence review only; no deployment, compliance, legality, prevalence, safety, or ranking claim	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01388	LIMEN-SIGNAL-8D2F5A91CD5915B4	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://algoritmes.overheid.nl/en/algoritme/59624543	algoritmes.overheid.nl	regulator_or_public_authority	direct_official_source_surface	https://algoritmes.overheid.nl/en/algoritme/59624543	1	32,ALL-NL-ALG-REG-0549,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-59624543,Detecting risks in customs declarations for chemical licensing compliance,,In use,NL-ALG-REG,unique-tit	direct source-surface existence review only; no deployment, compliance, legality, prevalence, safety, or ranking claim	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01389	LIMEN-SIGNAL-9389234831B0462E	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://algoritmes.overheid.nl/en/algoritme/57915542	algoritmes.overheid.nl	regulator_or_public_authority	direct_official_source_surface	https://algoritmes.overheid.nl/en/algoritme/57915542	1	21,ALL-NL-ALG-REG-0587,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-57915542,Email security,,In use,NL-ALG-REG,unique-title-stratified-random	direct source-surface existence review only; no deployment, compliance, legality, prevalence, safety, or ranking claim	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01200	LIMEN-SIGNAL-9A5364B48AD5DAAE	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://algoritmes.overheid.nl/en	algoritmes.overheid.nl	register_or_transparency_surface	official_algorithm_register_surface	https://algoritmes.overheid.nl/en	3	"{""access_method"": ""direct"", ""already_in_main_dataset"": false, ""category"": ""multilingual-official-source"", ""content_hash"": ""f4c9700f06524f2a0dd84c18aadb5127931e954ee19d1ea811129ef5cc38cd4c"", ""content_type"": ""text/html;charset=utf-8"", ""corpus"	Names a concrete source surface only; no incident, legality, compliance, safety, deployment, prevalence, or ranking inference.	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01390	LIMEN-SIGNAL-9CC73E9397F25ED2	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://algoritmes.overheid.nl/en/algoritme/8375838	algoritmes.overheid.nl	regulator_or_public_authority	direct_official_source_surface	https://algoritmes.overheid.nl/en/algoritme/8375838	1	35,ALL-NL-ALG-REG-0987,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-83758384,Detect risks in customs declarations for compliance with licensing requirements for arms and ammunition,	direct source-surface existence review only; no deployment, compliance, legality, prevalence, safety, or ranking claim	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01391	LIMEN-SIGNAL-9E763D1FD2FEE61E	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://algoritmes.overheid.nl/en/algoritme/86315829	algoritmes.overheid.nl	regulator_or_public_authority	direct_official_source_surface	https://algoritmes.overheid.nl/en/algoritme/86315829	1	27,ALL-NL-ALG-REG-0390,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-86315829,Ex officio advance payment and refund of Health Insurance Act contribution,,In use,NL-ALG-REG,unique-ti	direct source-surface existence review only; no deployment, compliance, legality, prevalence, safety, or ranking claim	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01392	LIMEN-SIGNAL-A5286BD0BBA0F259	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://algoritmes.overheid.nl/en/algoritme/54241871	algoritmes.overheid.nl	regulator_or_public_authority	direct_official_source_surface	https://algoritmes.overheid.nl/en/algoritme/54241871	1	"5,ALL-NL-ALG-REG-1042,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-54241871,""Decline in value """"Who qualifies?"""""",,In use,NL-ALG-REG,unique-title-stratified-random"	direct source-surface existence review only; no deployment, compliance, legality, prevalence, safety, or ranking claim	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01393	LIMEN-SIGNAL-A6A781108F46E1E4	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://algoritmes.overheid.nl/en/algoritme/54645989	algoritmes.overheid.nl	regulator_or_public_authority	direct_official_source_surface	https://algoritmes.overheid.nl/en/algoritme/54645989	1	8,ALL-NL-ALG-REG-0467,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-54645989,Money-back letters (GTB),,In use,NL-ALG-REG,unique-title-stratified-random	direct source-surface existence review only; no deployment, compliance, legality, prevalence, safety, or ranking claim	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01394	LIMEN-SIGNAL-B1463AB9A774EA7F	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://algoritmes.overheid.nl/en/algoritme/34493944	algoritmes.overheid.nl	regulator_or_public_authority	direct_official_source_surface	https://algoritmes.overheid.nl/en/algoritme/34493944	1	10,ALL-NL-ALG-REG-0870,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-34493944,Signal fugitive convicts,,In use,NL-ALG-REG,unique-title-stratified-random	direct source-surface existence review only; no deployment, compliance, legality, prevalence, safety, or ranking claim	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01395	LIMEN-SIGNAL-C36E43FB5B6604B9	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://algoritmes.overheid.nl/en/algoritme/56528956	algoritmes.overheid.nl	regulator_or_public_authority	direct_official_source_surface	https://algoritmes.overheid.nl/en/algoritme/56528956	1	2,ALL-NL-ALG-REG-1124,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-56528956,Digital moat: boating traffic model,,In use,NL-ALG-REG,unique-title-stratified-random	direct source-surface existence review only; no deployment, compliance, legality, prevalence, safety, or ranking claim	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01396	LIMEN-SIGNAL-C3EB93EA6B8CCF3A	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://algoritmes.overheid.nl/en/algoritme/31788511	algoritmes.overheid.nl	regulator_or_public_authority	direct_official_source_surface	https://algoritmes.overheid.nl/en/algoritme/31788511	1	14,ALL-NL-ALG-REG-0114,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-31788511,Vegetation monitor,,In use,NL-ALG-REG,unique-title-stratified-random	direct source-surface existence review only; no deployment, compliance, legality, prevalence, safety, or ranking claim	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01572	LIMEN-SIGNAL-D700E56C419ED1C6	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://algoritmes.overheid.nl	algoritmes.overheid.nl	regulator_or_public_authority	direct_official_source_surface	https://algoritmes.overheid.nl	1	"Dutch Algorithm Register API/detail page,"""",""2026-06-05"",""Official public Dutch government algorithm register; metadata-only capture; page/API terms not fully assessed."",""API/download routes documented; terms not cleared for bul"	direct source-surface existence review only; no deployment, compliance, legality, prevalence, safety, or ranking claim	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
SRPH-01573	LIMEN-SIGNAL-DAB290D17F06FB0B	closed_source_surface_anchor_only	complete_no_case_claim	not_obscure_ai_case	source_surface_anchor_only	P3		https://algoritmes.overheid.nl/en/algoritme/39555540	algoritmes.overheid.nl	regulator_or_public_authority	direct_official_source_surface	https://algoritmes.overheid.nl/en/algoritme/39555540	1	22,ALL-NL-ALG-REG-1245,NL-ALG-REG,Algorithm Register of the Dutch government,Netherlands,NL-ALG-39555540,Assess admissibility of notifications,,In use,NL-ALG-REG,unique-title-stratified-random	direct source-surface existence review only; no deployment, compliance, legality, prevalence, safety, or ranking claim	Reviewed public/official source surface, registry, policy, sandbox, or context anchor only; no concrete edge-case record extracted.	move_to_next_bulk_queue	Completion closes source-surface routing only; it is not reviewed-core promotion, incident truth, legality, safety, compliance, prevalence, or ranking.
